date,Ibex 35,ibex 35 down,credito,recesión,Ibex 35%,ibex 35 down%,credito%,recesión%
2020-12-29,92,33,83,20,0.0,3.12,2.47,99.99
2020-12-30,91,33,75,30,-1.09,0.0,-9.64,50.0
2020-12-31,67,0,57,22,-26.37,-100.0,-24.0,-26.67
2021-01-01,13,0,37,12,-80.6,0.0,-35.09,-45.45
2021-01-02,10,0,60,38,-23.08,0.0,62.16,216.65
2021-01-03,6,0,58,11,-40.0,0.0,-3.33,-71.05
2021-01-04,79,0,85,19,1216.46,0.0,46.55,72.72
2021-01-05,78,0,88,33,-1.27,0.0,3.53,73.68
2021-01-06,59,31,80,38,-24.36,3100000.0,-9.09,15.15
2021-01-07,100,0,81,9,69.49,-100.0,1.25,-76.31
2021-01-08,92,0,83,33,-8.0,0.0,2.47,266.64
2021-01-09,12,0,67,26,-86.96,0.0,-19.28,-21.21
2021-01-10,7,67,57,5,-41.66,6700000.0,-14.93,-80.77
2021-01-11,78,30,80,14,1014.14,-55.22,40.35,179.96
2021-01-12,81,0,89,84,3.85,-100.0,11.25,499.96
2021-01-13,87,0,86,19,7.41,0.0,-3.37,-77.38
2021-01-14,84,32,85,44,-3.45,3200000.0,-1.16,131.57
2021-01-15,80,0,83,19,-4.76,-100.0,-2.35,-56.82
2021-01-16,10,0,67,16,-87.5,0.0,-19.28,-15.79
2021-01-17,5,0,57,26,-50.0,0.0,-14.93,62.5
2021-01-18,80,62,82,28,1499.7,6200000.0,43.86,7.69
2021-01-19,77,61,88,33,-3.75,-1.61,7.32,17.86
2021-01-20,77,60,85,46,0.0,-1.64,-3.41,39.39
2021-01-21,81,0,84,23,5.19,-100.0,-1.18,-50.0
2021-01-22,79,0,82,19,-2.47,0.0,-2.38,-17.39
2021-01-23,11,0,65,16,-86.07,0.0,-20.73,-15.79
2021-01-24,7,0,59,16,-36.36,0.0,-9.23,0.0
2021-01-25,82,31,84,23,1071.28,3100000.0,42.37,43.75
2021-01-26,83,30,84,19,1.22,-3.23,0.0,-17.39
2021-01-27,79,62,83,33,-4.82,106.66,-1.19,73.68
2021-01-28,85,31,83,19,7.59,-50.0,0.0,-42.42
2021-01-29,82,32,82,24,-3.53,3.23,-1.2,26.31
2021-01-30,10,0,72,21,-87.8,-100.0,-12.19,-12.5
2021-01-31,6,0,60,26,-40.0,0.0,-16.67,23.81
2021-02-01,82,31,82,33,1266.46,3100000.0,36.67,26.92
2021-02-02,80,0,88,23,-2.44,-100.0,7.32,-30.3
2021-02-03,85,30,84,28,6.25,3000000.0,-4.55,21.74
2021-02-04,88,0,88,28,3.53,-100.0,4.76,0.0
2021-02-05,85,32,84,10,-3.41,3200000.0,-4.55,-64.28
2021-02-06,12,0,64,26,-85.88,-100.0,-23.81,159.98
2021-02-07,8,0,56,5,-33.33,0.0,-12.5,-80.77
2021-02-08,93,30,86,51,1062.37,3000000.0,53.57,919.82
2021-02-09,81,31,96,33,-12.9,3.33,11.63,-35.29
2021-02-10,80,31,99,43,-1.23,0.0,3.12,30.3
2021-02-11,76,62,90,47,-5.0,100.0,-9.09,9.3
2021-02-12,78,32,84,49,2.63,-48.39,-6.67,4.26
2021-02-13,9,0,68,16,-88.46,-100.0,-19.05,-67.35
2021-02-14,5,0,56,5,-44.44,0.0,-17.65,-68.75
2021-02-15,86,31,78,33,1619.68,3100000.0,39.29,559.89
2021-02-16,85,61,82,5,-1.16,96.77,5.13,-84.85
2021-02-17,88,0,87,24,3.53,-100.0,6.1,379.92
2021-02-18,80,31,87,28,-9.09,3100000.0,0.0,16.67
2021-02-19,85,0,84,15,6.25,-100.0,-3.45,-46.43
2021-02-20,9,0,67,26,-89.41,0.0,-20.24,73.33
2021-02-21,5,0,56,21,-44.44,0.0,-16.42,-19.23
2021-02-22,80,89,87,18,1499.7,8900000.0,55.36,-14.29
2021-02-23,89,92,89,66,11.25,3.37,2.3,266.65
2021-02-24,85,30,84,37,-4.49,-67.39,-5.62,-43.94
2021-02-25,84,0,85,52,-1.18,-100.0,1.19,40.54
2021-02-26,87,62,85,24,3.57,6200000.0,0.0,-53.85
2021-02-27,10,0,72,16,-88.5,-100.0,-15.29,-33.33
2021-02-28,5,0,61,21,-50.0,0.0,-15.28,31.25
2021-03-01,87,0,89,42,1639.67,0.0,45.9,100.0
2021-03-02,87,0,92,51,0.0,0.0,3.37,21.43
2021-03-03,86,61,86,28,-1.15,6100000.0,-6.52,-45.1
2021-03-04,82,0,86,37,-4.65,-100.0,0.0,32.14
2021-03-05,84,31,85,34,2.44,3100000.0,-1.16,-8.11
2021-03-06,10,0,68,26,-88.09,-100.0,-20.0,-23.53
2021-03-07,7,0,58,37,-30.0,0.0,-14.71,42.31
2021-03-08,82,30,83,37,1071.28,3000000.0,43.1,0.0
2021-03-09,93,31,86,28,13.41,3.33,3.61,-24.32
2021-03-10,86,30,88,55,-7.53,-3.23,2.33,96.43
2021-03-11,88,31,88,14,2.33,3.33,0.0,-74.54
2021-03-12,87,32,84,15,-1.14,3.23,-4.55,7.14
2021-03-13,11,0,69,51,-87.36,-100.0,-17.86,239.98
2021-03-14,7,0,57,15,-36.36,0.0,-17.39,-70.59
2021-03-15,84,25,80,41,1099.84,2500000.0,40.35,173.32
2021-03-16,84,52,91,43,0.0,108.0,13.75,4.88
2021-03-17,80,0,85,50,-4.76,-100.0,-6.59,16.28
2021-03-18,83,0,87,32,3.75,0.0,2.35,-36.0
2021-03-19,74,95,83,33,-10.84,9500000.0,-4.6,3.12
2021-03-20,8,0,64,51,-89.19,-100.0,-22.89,54.54
2021-03-21,6,0,59,5,-25.0,0.0,-7.81,-90.19
2021-03-22,80,61,81,23,1233.13,6100000.0,37.29,359.93
2021-03-23,85,0,87,49,6.25,-100.0,7.41,113.04
2021-03-24,80,0,85,32,-5.88,0.0,-2.3,-34.69
2021-03-25,76,94,86,65,-5.0,9400000.0,1.18,103.12
2021-03-26,82,0,83,47,7.89,-100.0,-3.49,-27.69
2021-03-27,9,0,65,37,-89.02,0.0,-21.69,-21.28
2021-03-28,5,0,55,16,-44.44,0.0,-15.38,-56.76
2021-03-29,83,0,84,24,1559.69,0.0,52.73,50.0
2021-03-30,79,0,85,19,-4.82,0.0,1.19,-20.83
2021-03-31,78,32,83,28,-1.27,3200000.0,-2.35,47.37
2021-04-01,65,0,76,25,-16.67,-100.0,-8.43,-10.71
2021-04-02,23,0,63,10,-64.61,0.0,-17.11,-60.0
2021-04-03,7,0,60,22,-69.56,0.0,-4.76,119.99
2021-04-04,4,0,56,22,-42.85,0.0,-6.67,0.0
2021-04-05,40,0,82,19,899.78,0.0,46.43,-13.64
2021-04-06,73,30,84,36,82.5,3000000.0,2.44,89.47
2021-04-07,71,90,85,13,-2.74,199.99,1.19,-63.89
2021-04-08,75,0,85,50,5.63,-100.0,0.0,284.59
2021-04-09,70,0,80,55,-6.67,0.0,-5.88,10.0
2021-04-10,7,0,66,71,-90.0,0.0,-17.5,29.09
2021-04-11,5,0,57,41,-28.57,0.0,-13.64,-42.25
2021-04-12,67,0,85,45,1239.75,0.0,49.12,9.76
2021-04-13,76,0,89,46,13.43,0.0,4.71,2.22
2021-04-14,76,31,91,37,0.0,3100000.0,2.25,-19.56
2021-04-15,77,31,90,56,1.32,0.0,-1.1,51.35
2021-04-16,74,0,82,24,-3.9,-100.0,-8.89,-57.14
2021-04-17,8,0,68,31,-89.19,0.0,-17.07,29.17
2021-04-18,5,0,62,31,-37.5,0.0,-8.82,0.0
2021-04-19,74,0,83,50,1379.72,0.0,33.87,61.29
2021-04-20,72,0,89,64,-2.7,0.0,7.23,28.0
2021-04-21,77,31,85,32,6.94,3100000.0,-4.49,-50.0
2021-04-22,77,31,86,33,0.0,0.0,1.18,3.12
2021-04-23,73,64,84,19,-5.19,106.45,-2.33,-42.42
2021-04-24,7,0,65,26,-90.41,-100.0,-22.62,36.84
2021-04-25,5,0,59,31,-28.57,0.0,-9.23,19.23
2021-04-26,76,30,85,36,1419.72,3000000.0,44.07,16.13
2021-04-27,78,0,88,32,2.63,-100.0,3.53,-11.11
2021-04-28,81,31,88,28,3.85,3100000.0,0.0,-12.5
2021-04-29,86,30,84,100,6.17,-3.23,-4.55,257.13
2021-04-30,79,0,82,61,-8.14,-100.0,-2.38,-39.0
2021-05-01,10,0,66,41,-87.34,0.0,-19.51,-32.79
2021-05-02,6,34,56,61,-40.0,3400000.0,-15.15,48.78
2021-05-03,74,62,86,42,1133.14,82.35,53.57,-31.15
2021-05-04,81,0,89,54,9.46,-100.0,3.49,28.57
2021-05-05,80,0,85,27,-1.23,0.0,-4.49,-50.0
2021-05-06,89,31,87,65,11.25,3100000.0,2.35,140.74
2021-05-07,89,32,83,34,0.0,3.23,-4.6,-47.69
2021-05-08,12,0,66,21,-86.52,-100.0,-20.48,-38.23
2021-05-09,6,0,53,21,-50.0,0.0,-19.7,0.0
2021-05-10,88,0,85,33,1366.44,0.0,60.38,57.14
2021-05-11,82,0,91,41,-6.82,0.0,7.06,24.24
2021-05-12,86,62,92,55,4.88,6200000.0,1.1,34.15
2021-05-13,83,0,87,38,-3.49,-100.0,-5.43,-30.91
2021-05-14,81,66,87,44,-2.41,6600000.0,0.0,15.79
2021-05-15,10,0,67,43,-87.65,-100.0,-22.99,-2.27
2021-05-16,7,0,56,41,-30.0,0.0,-16.42,-4.65
2021-05-17,82,0,84,28,1071.28,0.0,50.0,-31.71
2021-05-18,82,92,88,60,0.0,9200000.0,4.76,114.28
2021-05-19,78,30,86,59,-4.88,-67.39,-2.27,-1.67
2021-05-20,82,0,86,28,5.13,-100.0,0.0,-52.54
2021-05-21,75,32,85,62,-8.54,3200000.0,-1.16,121.42
2021-05-22,9,0,64,42,-88.0,-100.0,-24.71,-32.26
2021-05-23,5,0,58,16,-44.44,0.0,-9.37,-61.9
2021-05-24,80,0,84,47,1499.7,0.0,44.83,193.74
2021-05-25,71,0,92,28,-11.25,0.0,9.52,-40.42
2021-05-26,80,31,89,37,12.68,3100000.0,-3.26,32.14
2021-05-27,78,32,90,33,-2.5,3.23,1.12,-10.81
2021-05-28,81,32,85,58,3.85,0.0,-5.56,75.76
2021-05-29,9,0,68,16,-88.89,-100.0,-20.0,-72.41
2021-05-30,6,0,60,5,-33.33,0.0,-11.76,-68.75
2021-05-31,72,64,89,52,1099.82,6400000.0,48.33,939.81
2021-06-01,80,0,90,24,11.11,-100.0,1.12,-53.85
2021-06-02,79,0,84,42,-1.25,0.0,-6.67,75.0
2021-06-03,71,0,80,70,-10.13,0.0,-4.76,66.67
2021-06-04,71,0,84,59,0.0,0.0,5.0,-15.71
2021-06-05,7,0,70,22,-90.14,0.0,-16.67,-62.71
2021-06-06,5,0,57,27,-28.57,0.0,-18.57,22.73
2021-06-07,70,31,77,23,1299.74,3100000.0,35.09,-14.81
2021-06-08,67,30,87,32,-4.29,-3.23,12.99,39.13
2021-06-09,75,0,89,47,11.94,-100.0,2.3,46.87
2021-06-10,72,32,88,24,-4.0,3200000.0,-1.12,-48.94
2021-06-11,69,65,87,15,-4.17,103.12,-1.14,-37.5
2021-06-12,6,0,69,33,-91.3,-100.0,-20.69,119.99
2021-06-13,6,0,59,16,0.0,0.0,-14.49,-51.51
2021-06-14,71,0,83,9,1083.15,0.0,40.68,-43.75
2021-06-15,73,31,91,37,2.82,3100000.0,9.64,311.08
2021-06-16,68,0,88,52,-6.85,-100.0,-3.3,40.54
2021-06-17,70,31,88,24,2.94,3100000.0,0.0,-53.85
2021-06-18,70,0,81,30,0.0,-100.0,-7.95,25.0
2021-06-19,7,0,65,49,-90.0,0.0,-19.75,63.33
2021-06-20,5,0,51,5,-28.57,0.0,-21.54,-89.79
2021-06-21,70,0,82,24,1299.74,0.0,60.78,379.92
2021-06-22,64,32,91,24,-8.57,3200000.0,10.98,0.0
2021-06-23,66,0,85,28,3.12,-100.0,-6.59,16.67
2021-06-24,62,32,86,30,-6.06,3200000.0,1.18,7.14
2021-06-25,63,33,85,45,1.61,3.12,-1.16,50.0
2021-06-26,8,36,69,6,-87.3,9.09,-18.82,-86.66
2021-06-27,5,0,59,16,-37.5,-100.0,-14.49,166.64
2021-06-28,69,0,84,39,1279.74,0.0,42.37,143.74
2021-06-29,68,32,89,29,-1.45,3200000.0,5.95,-25.64
2021-06-30,72,63,93,43,5.88,96.87,4.49,48.27
2021-07-01,70,0,93,47,-2.78,-100.0,0.0,9.3
2021-07-02,63,33,84,40,-10.0,3300000.0,-9.68,-14.89
2021-07-03,8,37,68,17,-87.3,12.12,-19.05,-57.5
2021-07-04,5,0,60,34,-37.5,-100.0,-11.76,99.99
2021-07-05,62,0,84,25,1139.77,0.0,40.0,-26.47
2021-07-06,62,31,89,33,0.0,3100000.0,5.95,32.0
2021-07-07,60,0,90,10,-3.23,-100.0,1.12,-69.69
2021-07-08,60,0,93,25,0.0,0.0,3.33,149.99
2021-07-09,72,67,86,26,20.0,6700000.0,-7.53,4.0
2021-07-10,8,0,71,17,-88.89,-100.0,-17.44,-34.61
2021-07-11,4,0,57,16,-49.99,0.0,-19.72,-5.88
2021-07-12,64,64,88,24,1499.63,6400000.0,54.39,50.0
2021-07-13,62,32,90,34,-3.12,-50.0,2.27,41.66
2021-07-14,63,0,91,14,1.61,-100.0,1.11,-58.82
2021-07-15,64,65,94,15,1.59,6500000.0,3.3,7.14
2021-07-16,66,0,87,25,3.12,-100.0,-7.45,66.66
2021-07-17,7,0,71,17,-89.39,0.0,-18.39,-32.0
2021-07-18,5,0,60,11,-28.57,0.0,-15.49,-35.29
2021-07-19,71,0,91,35,1319.74,0.0,51.67,218.16
2021-07-20,76,100,91,30,7.04,10000000.0,0.0,-14.29
2021-07-21,76,0,89,15,0.0,-100.0,-2.2,-50.0
2021-07-22,78,0,90,44,2.63,0.0,1.12,193.32
2021-07-23,71,39,89,36,-8.97,3900000.0,-1.11,-18.18
2021-07-24,9,37,66,39,-87.32,-5.13,-25.84,8.33
2021-07-25,5,0,58,11,-44.44,-100.0,-12.12,-71.79
2021-07-26,74,0,84,15,1379.72,0.0,44.83,36.36
2021-07-27,74,0,89,34,0.0,0.0,5.95,126.66
2021-07-28,72,0,82,25,-2.7,0.0,-7.87,-26.47
2021-07-29,72,0,84,15,0.0,0.0,2.44,-40.0
2021-07-30,62,33,82,45,-13.89,3300000.0,-2.38,199.99
2021-07-31,9,36,68,16,-85.48,9.09,-17.07,-64.44
2021-08-01,5,0,56,32,-44.44,-100.0,-17.65,99.99
2021-08-02,61,32,87,44,1119.78,3200000.0,55.36,37.5
2021-08-03,67,32,92,19,9.84,0.0,5.75,-56.82
2021-08-04,73,0,88,20,8.96,-100.0,-4.35,5.26
2021-08-05,70,0,85,0,-4.11,0.0,-3.41,-100.0
2021-08-06,72,0,82,20,2.86,0.0,-3.53,2000000.0
2021-08-07,8,0,62,22,-88.89,0.0,-24.39,10.0
2021-08-08,4,0,54,0,-49.99,0.0,-12.9,-100.0
2021-08-09,64,32,84,5,1499.63,3200000.0,55.55,500000.0
2021-08-10,66,0,89,20,3.12,-100.0,5.95,299.94
2021-08-11,74,0,87,20,12.12,0.0,-2.25,0.0
2021-08-12,76,33,88,20,2.7,3300000.0,1.15,0.0
2021-08-13,73,0,82,30,-3.95,-100.0,-6.82,50.0
2021-08-14,7,0,67,11,-90.41,0.0,-18.29,-63.33
2021-08-15,7,0,57,6,0.0,0.0,-14.93,-45.45
2021-08-16,60,0,82,10,757.03,0.0,43.86,66.66
2021-08-17,61,32,88,39,1.67,3200000.0,7.32,289.97
2021-08-18,71,32,87,35,16.39,0.0,-1.14,-10.26
2021-08-19,71,0,84,29,0.0,-100.0,-3.45,-17.14
2021-08-20,69,65,83,39,-2.82,6500000.0,-1.19,34.48
2021-08-21,9,0,66,27,-86.96,-100.0,-20.48,-30.77
2021-08-22,4,0,58,0,-55.55,0.0,-12.12,-100.0
2021-08-23,74,0,81,31,1749.56,0.0,39.65,3100000.0
2021-08-24,62,49,100,30,-16.22,4900000.0,23.46,-3.23
2021-08-25,66,0,87,49,6.45,-100.0,-13.0,63.33
2021-08-26,64,0,87,35,-3.03,0.0,0.0,-28.57
2021-08-27,63,0,84,35,-1.56,0.0,-3.45,0.0
2021-08-28,7,0,67,22,-88.89,0.0,-20.24,-37.14
2021-08-29,4,35,57,27,-42.85,3500000.0,-14.93,22.73
2021-08-30,62,64,85,20,1449.64,82.85,49.12,-25.92
2021-08-31,61,0,92,25,-1.61,-100.0,8.24,25.0
2021-09-01,66,0,86,36,8.2,0.0,-6.52,44.0
2021-09-02,64,68,82,16,-3.03,6800000.0,-4.65,-55.55
2021-09-03,68,0,80,22,6.25,-100.0,-2.44,37.5
2021-09-04,6,0,62,12,-91.18,0.0,-22.5,-45.45
2021-09-05,7,0,54,2,16.66,0.0,-12.9,-83.33
2021-09-05,7,0,54,13,0.0,0.0,0.0,549.73
2021-09-05,7,0,54,2,0.0,0.0,0.0,-84.61
2021-09-05,7,0,54,13,0.0,0.0,0.0,549.73
2021-09-05,7,0,54,2,0.0,0.0,0.0,-84.61
2021-09-05,7,0,54,13,0.0,0.0,0.0,549.73
2021-09-05,7,0,54,2,0.0,0.0,0.0,-84.61
2021-09-05,7,0,54,13,0.0,0.0,0.0,549.73
2021-09-05,6,0,54,2,-14.28,0.0,0.0,-84.61
2021-09-05,6,0,54,13,0.0,0.0,0.0,549.73
2021-09-05,6,0,54,2,0.0,0.0,0.0,-84.61
2021-09-05,6,0,54,13,0.0,0.0,0.0,549.73
2021-09-05,6,0,54,2,0.0,0.0,0.0,-84.61
2021-09-05,6,0,54,13,0.0,0.0,0.0,549.73
2021-09-05,6,0,54,2,0.0,0.0,0.0,-84.61
2021-09-05,6,0,54,13,0.0,0.0,0.0,549.73
2021-09-06,72,33,82,1,1099.82,3300000.0,51.85,-92.3
2021-09-07,80,33,80,5,11.11,0.0,-2.44,399.6
2021-09-08,74,65,81,5,-7.5,96.97,1.25,0.0
2021-09-09,77,98,81,7,4.05,50.77,0.0,39.99
2021-09-10,79,0,79,4,2.6,-100.0,-2.47,-42.85
2021-09-11,6,0,61,4,-92.4,0.0,-22.78,0.0
2021-09-12,5,0,50,3,-16.66,0.0,-18.03,-24.99
2021-09-13,75,0,81,7,1399.72,0.0,62.0,133.29
2021-09-14,75,31,80,6,0.0,3100000.0,-1.23,-14.28
2021-09-15,77,0,80,2,2.67,-100.0,0.0,-66.66
2021-09-16,79,0,78,6,2.6,0.0,-2.5,199.9
2021-09-17,78,34,83,4,-1.27,3400000.0,6.41,-33.33
2021-09-18,8,0,59,2,-89.74,-100.0,-28.92,-49.99
2021-09-19,6,0,51,3,-25.0,0.0,-13.56,49.98
2021-09-20,90,0,82,6,1399.77,0.0,60.78,99.97
2021-09-21,81,32,86,12,-10.0,3200000.0,4.88,99.98
2021-09-22,80,0,81,5,-1.23,-100.0,-5.81,-58.33
2021-09-23,87,0,83,7,8.75,0.0,2.47,39.99
2021-09-24,83,0,78,3,-4.6,0.0,-6.02,-57.13
2021-09-25,8,0,56,1,-90.36,0.0,-28.2,-66.64
2021-09-26,5,0,48,2,-37.5,0.0,-14.29,99.9
2021-09-27,77,0,82,3,1439.71,0.0,70.83,49.98
2021-09-28,88,0,82,8,14.29,0.0,0.0,166.61
2021-09-29,94,0,84,5,6.82,0.0,2.44,-37.5
2021-09-30,80,0,86,9,-14.89,0.0,2.38,79.98
2021-10-01,83,34,83,3,3.75,3400000.0,-3.49,-66.66
2021-10-02,9,0,61,3,-89.16,-100.0,-26.51,0.0
2021-10-03,7,0,51,2,-22.22,0.0,-16.39,-33.32
2021-10-04,79,31,82,6,1028.42,3100000.0,60.78,199.9
2021-10-05,83,0,85,4,5.06,-100.0,3.66,-33.33
2021-10-06,93,33,86,6,12.05,3300000.0,1.18,49.99
2021-10-07,96,66,83,7,3.23,100.0,-3.49,16.66
2021-10-08,97,0,75,3,1.04,-100.0,-9.64,-57.13
2021-10-09,9,0,63,3,-90.72,0.0,-16.0,0.0
2021-10-10,8,0,51,1,-11.11,0.0,-19.05,-66.64
2021-10-11,80,0,80,6,899.89,0.0,56.86,499.5
2021-10-12,57,0,78,2,-28.75,0.0,-2.5,-66.66
2021-10-13,83,0,83,7,45.61,0.0,6.41,249.88
2021-10-14,87,33,86,5,4.82,3300000.0,3.61,-28.57
2021-10-15,93,0,86,4,6.9,-100.0,0.0,-20.0
2021-10-16,11,0,65,5,-88.17,0.0,-24.42,24.99
2021-10-17,6,0,52,5,-45.45,0.0,-20.0,0.0
2021-10-18,78,0,80,4,1199.8,0.0,53.85,-20.0
2021-10-19,89,32,84,10,14.1,3200000.0,5.0,149.96
2021-10-20,79,0,85,7,-11.24,-100.0,1.19,-30.0
2021-10-21,76,0,85,8,-3.8,0.0,0.0,14.28
2021-10-22,84,0,79,4,10.53,0.0,-7.06,-49.99
2021-10-23,8,0,62,7,-90.48,0.0,-21.52,74.98
2021-10-24,4,0,50,5,-49.99,0.0,-19.35,-28.57
2021-10-25,75,0,81,3,1774.56,0.0,62.0,-39.99
2021-10-26,80,32,84,8,6.67,3200000.0,3.7,166.61
2021-10-27,78,65,85,7,-2.5,103.12,1.19,-12.5
2021-10-28,82,0,82,6,5.13,-100.0,-3.53,-14.28
2021-10-29,81,0,80,2,-1.22,0.0,-2.44,-66.66
2021-10-30,9,0,62,6,-88.89,0.0,-22.5,199.9
2021-10-31,7,0,51,7,-22.22,0.0,-17.74,16.66
2021-11-01,58,34,69,3,728.47,3400000.0,35.29,-57.13
2021-11-02,84,0,79,7,44.83,-100.0,14.49,133.29
2021-11-03,77,0,83,5,-8.33,0.0,5.06,-28.57
2021-11-04,81,0,87,9,5.19,0.0,4.82,79.98
2021-11-05,80,68,85,10,-1.23,6800000.0,-2.3,11.11
2021-11-06,9,37,63,3,-88.75,-45.59,-25.88,-69.99
2021-11-07,5,0,54,2,-44.44,-100.0,-14.29,-33.32
2021-11-08,78,0,84,3,1459.71,0.0,55.55,49.98
2021-11-09,75,98,93,8,-3.85,9800000.0,10.71,166.61
2021-11-10,81,33,94,3,8.0,-66.33,1.08,-62.49
2021-11-11,78,0,87,6,-3.7,-100.0,-7.45,99.97
2021-11-12,77,67,84,8,-1.28,6700000.0,-3.45,33.33
2021-11-13,10,0,66,3,-87.01,-100.0,-21.43,-62.49
2021-11-14,7,0,58,3,-30.0,0.0,-12.12,0.0
2021-11-15,77,0,77,3,999.86,0.0,32.76,0.0
2021-11-16,67,30,91,11,-12.99,3000000.0,18.18,266.58
2021-11-17,69,32,88,5,2.99,6.67,-3.3,-54.54
2021-11-18,69,32,87,3,0.0,0.0,-1.14,-39.99
2021-11-19,74,0,85,7,7.25,-100.0,-2.3,133.29
2021-11-20,8,36,62,4,-89.19,3600000.0,-27.06,-42.85
2021-11-21,6,0,50,5,-25.0,-100.0,-19.35,24.99
2021-11-22,80,32,81,4,1233.13,3200000.0,62.0,-20.0
2021-11-23,77,32,86,7,-3.75,0.0,6.17,74.98
2021-11-24,74,32,83,2,-3.9,0.0,-3.49,-71.42
2021-11-25,75,0,83,6,1.35,-100.0,0.0,199.9
2021-11-26,98,0,84,8,30.67,0.0,1.2,33.33
2021-11-27,9,0,60,2,-90.82,0.0,-28.57,-74.99
2021-11-28,7,0,50,4,-22.22,0.0,-16.67,99.95
2021-11-29,91,0,80,9,1199.83,0.0,60.0,124.97
2021-11-30,81,32,85,4,-10.99,3200000.0,6.25,-55.55
2021-12-01,80,94,80,5,-1.23,193.74,-5.88,24.99
2021-12-02,89,32,81,6,11.25,-65.96,1.25,20.0
2021-12-03,77,0,81,7,-13.48,-100.0,0.0,16.66
2021-12-04,11,0,59,2,-85.71,0.0,-27.16,-71.42
2021-12-05,6,0,48,2,-45.45,0.0,-18.64,0.0
2021-12-06,58,0,77,2,866.52,0.0,60.42,0.0
2021-12-07,80,32,79,4,37.93,3200000.0,2.6,99.95
2021-12-08,66,0,67,3,-17.5,-100.0,-15.19,-24.99
2021-12-09,80,33,81,2,21.21,3300000.0,20.9,-33.32
2021-12-10,73,0,81,7,-8.75,-100.0,0.0,249.88
2021-12-11,10,0,61,2,-86.3,0.0,-24.69,-71.42
2021-12-12,6,0,47,0,-40.0,0.0,-22.95,-99.95
2021-12-13,71,33,78,2,1083.15,3300000.0,65.96,200000.0
2021-12-14,76,0,83,2,7.04,-100.0,6.41,0.0
2021-12-15,69,0,84,3,-9.21,0.0,1.2,49.98
2021-12-16,60,34,83,8,-13.04,3400000.0,-1.19,166.61
2021-12-17,52,0,78,3,-13.33,-100.0,-6.02,-62.49
2021-12-18,7,0,60,3,-86.54,0.0,-23.08,0.0
2021-12-19,5,0,49,1,-28.57,0.0,-18.33,-66.64
2021-12-20,53,0,79,3,959.81,0.0,61.22,199.8
2021-12-21,56,35,77,4,5.66,3500000.0,-2.53,33.32
2021-12-22,58,0,76,2,3.57,-100.0,-1.3,-49.99
2021-12-23,58,73,70,3,0.0,7300000.0,-7.89,49.98
2021-12-24,35,0,49,1,-39.65,-100.0,-30.0,-66.64
2021-12-25,7,0,34,1,-80.0,0.0,-30.61,0.0
2021-12-26,6,0,45,1,-14.28,0.0,32.35,0.0
2021-12-27,64,0,79,3,966.51,0.0,75.55,199.8
2021-12-28,62,0,82,3,-3.12,0.0,3.8,0.0
2021-12-29,58,0,78,2,-6.45,0.0,-4.88,-33.32
2021-12-30,63,0,74,1,8.62,0.0,-5.13,-49.98
2021-12-31,26,0,53,2,-58.73,0.0,-28.38,99.9
2022-01-01,5,0,32,2,-80.77,0.0,-39.62,0.0
2022-01-02,7,38,47,1,39.99,3800000.0,46.87,-49.98
2022-01-03,55,0,79,6,685.62,-100.0,68.08,499.5
2022-01-04,60,0,85,2,9.09,0.0,7.59,-66.66
2022-01-05,55,0,82,2,-8.33,0.0,-3.53,0.0
2022-01-06,40,0,79,1,-27.27,0.0,-3.66,-49.98
2022-01-07,62,35,77,8,55.0,3500000.0,-2.53,699.3
2022-01-08,7,0,63,0,-88.71,-100.0,-18.18,-99.99
2022-01-09,4,0,51,5,-42.85,0.0,-19.05,500000.0
2022-01-10,57,0,77,5,1324.67,0.0,50.98,0.0
2022-01-11,59,33,85,2,3.51,3300000.0,10.39,-59.99
2022-01-12,62,0,85,5,5.08,-100.0,0.0,149.93
2022-01-13,64,34,83,1,3.23,3400000.0,-2.35,-79.98
2022-01-14,61,0,85,3,-4.69,-100.0,2.41,199.8
2022-01-15,9,0,64,3,-85.24,0.0,-24.71,0.0
2022-01-16,4,0,54,2,-55.55,0.0,-15.62,-33.32
2022-01-17,56,33,81,1,1299.68,3300000.0,50.0,-49.98
2022-01-18,54,33,85,8,-3.57,0.0,4.94,699.3
2022-01-19,55,0,84,4,1.85,-100.0,-1.18,-49.99
2022-01-20,64,0,82,7,16.36,0.0,-2.38,74.98
2022-01-21,61,0,81,4,-4.69,0.0,-1.22,-42.85
2022-01-22,7,0,62,5,-88.52,0.0,-23.46,24.99
2022-01-23,4,0,52,3,-42.85,0.0,-16.13,-39.99
2022-01-24,66,98,85,3,1549.61,9800000.0,63.46,0.0
2022-01-25,63,61,85,4,-4.55,-37.75,0.0,33.32
2022-01-26,70,0,85,7,11.11,-100.0,0.0,74.98
2022-01-27,67,0,85,4,-4.29,0.0,0.0,-42.85
2022-01-28,62,0,85,5,-7.46,0.0,0.0,24.99
2022-01-29,8,0,66,2,-87.1,0.0,-22.35,-59.99
2022-01-30,7,0,55,0,-12.5,0.0,-16.67,-99.95
2022-01-31,64,0,86,5,814.17,0.0,56.36,500000.0
2022-02-01,61,0,88,15,-4.69,0.0,2.33,199.96
2022-02-02,62,35,92,5,1.64,3500000.0,4.55,-66.66
2022-02-03,68,0,90,11,9.68,-100.0,-2.17,119.98
2022-02-04,65,71,90,4,-4.41,7100000.0,0.0,-63.63
